,Unnamed: 0,province,date,confirmed,confirmed (cumulative),deaths,deaths (cumulative),recovered,recovered (cumulative),population,area ($km^2$),north border (latitude),south border (latitude),east border (longitude),west border (longitude),capital,capital coordinate (latitude),capital coordinate (longitude)
508,20,DAERAH_ISTIMEWA_YOGYAKARTA,21-03-2020,0.0,1.0,0.0,0.0,0.0,1.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
509,21,DAERAH_ISTIMEWA_YOGYAKARTA,22-03-2020,0.0,1.0,0.0,0.0,0.0,1.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
510,22,DAERAH_ISTIMEWA_YOGYAKARTA,23-03-2020,0.0,1.0,1.0,1.0,0.0,1.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
511,23,DAERAH_ISTIMEWA_YOGYAKARTA,24-03-2020,0.0,1.0,0.0,1.0,0.0,1.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
512,24,DAERAH_ISTIMEWA_YOGYAKARTA,25-03-2020,0.0,1.0,1.0,2.0,0.0,1.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
513,25,DAERAH_ISTIMEWA_YOGYAKARTA,26-03-2020,0.0,1.0,0.0,2.0,0.0,1.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
514,26,DAERAH_ISTIMEWA_YOGYAKARTA,27-03-2020,1.0,2.0,0.0,2.0,0.0,1.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
515,27,DAERAH_ISTIMEWA_YOGYAKARTA,28-03-2020,0.0,2.0,0.0,2.0,0.0,1.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
516,28,DAERAH_ISTIMEWA_YOGYAKARTA,29-03-2020,0.0,2.0,0.0,2.0,0.0,1.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
517,29,DAERAH_ISTIMEWA_YOGYAKARTA,30-03-2020,1.0,3.0,0.0,2.0,1.0,2.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
518,30,DAERAH_ISTIMEWA_YOGYAKARTA,31-03-2020,5.0,8.0,0.0,2.0,0.0,2.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
519,31,DAERAH_ISTIMEWA_YOGYAKARTA,01-04-2020,5.0,13.0,0.0,2.0,1.0,3.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
520,32,DAERAH_ISTIMEWA_YOGYAKARTA,02-04-2020,0.0,13.0,1.0,3.0,0.0,3.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
521,33,DAERAH_ISTIMEWA_YOGYAKARTA,03-04-2020,0.0,13.0,0.0,3.0,0.0,3.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
522,34,DAERAH_ISTIMEWA_YOGYAKARTA,04-04-2020,5.0,18.0,0.0,3.0,0.0,3.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
523,35,DAERAH_ISTIMEWA_YOGYAKARTA,05-04-2020,1.0,19.0,0.0,3.0,0.0,3.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
524,36,DAERAH_ISTIMEWA_YOGYAKARTA,06-04-2020,3.0,22.0,0.0,3.0,1.0,4.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
525,37,DAERAH_ISTIMEWA_YOGYAKARTA,07-04-2020,1.0,23.0,0.0,3.0,0.0,4.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
526,38,DAERAH_ISTIMEWA_YOGYAKARTA,08-04-2020,0.0,23.0,3.0,6.0,3.0,7.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
527,39,DAERAH_ISTIMEWA_YOGYAKARTA,09-04-2020,2.0,25.0,0.0,6.0,3.0,10.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
528,40,DAERAH_ISTIMEWA_YOGYAKARTA,10-04-2020,0.0,25.0,0.0,6.0,3.0,13.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
529,41,DAERAH_ISTIMEWA_YOGYAKARTA,11-04-2020,0.0,25.0,0.0,6.0,0.0,13.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
530,42,DAERAH_ISTIMEWA_YOGYAKARTA,12-04-2020,0.0,25.0,0.0,6.0,5.0,18.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
531,43,DAERAH_ISTIMEWA_YOGYAKARTA,13-04-2020,16.0,41.0,0.0,6.0,0.0,18.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
532,44,DAERAH_ISTIMEWA_YOGYAKARTA,14-04-2020,5.0,46.0,0.0,6.0,4.0,22.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
533,45,DAERAH_ISTIMEWA_YOGYAKARTA,15-04-2020,1.0,47.0,0.0,6.0,0.0,22.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
534,46,DAERAH_ISTIMEWA_YOGYAKARTA,16-04-2020,1.0,48.0,0.0,6.0,0.0,22.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
535,47,DAERAH_ISTIMEWA_YOGYAKARTA,17-04-2020,1.0,49.0,1.0,7.0,3.0,25.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
536,48,DAERAH_ISTIMEWA_YOGYAKARTA,18-04-2020,3.0,52.0,0.0,7.0,2.0,27.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
537,49,DAERAH_ISTIMEWA_YOGYAKARTA,19-04-2020,0.0,52.0,0.0,7.0,1.0,28.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
538,50,DAERAH_ISTIMEWA_YOGYAKARTA,20-04-2020,2.0,54.0,0.0,7.0,0.0,28.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
539,51,DAERAH_ISTIMEWA_YOGYAKARTA,21-04-2020,3.0,57.0,0.0,7.0,3.0,31.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
540,52,DAERAH_ISTIMEWA_YOGYAKARTA,22-04-2020,3.0,60.0,0.0,7.0,5.0,36.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
541,53,DAERAH_ISTIMEWA_YOGYAKARTA,23-04-2020,1.0,61.0,0.0,7.0,1.0,37.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
542,54,DAERAH_ISTIMEWA_YOGYAKARTA,24-04-2020,1.0,62.0,0.0,7.0,0.0,37.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
543,55,DAERAH_ISTIMEWA_YOGYAKARTA,25-04-2020,2.0,64.0,0.0,7.0,0.0,37.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
544,56,DAERAH_ISTIMEWA_YOGYAKARTA,26-04-2020,3.0,67.0,0.0,7.0,0.0,37.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
545,57,DAERAH_ISTIMEWA_YOGYAKARTA,27-04-2020,1.0,68.0,0.0,7.0,2.0,39.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
546,58,DAERAH_ISTIMEWA_YOGYAKARTA,28-04-2020,10.0,78.0,0.0,7.0,1.0,40.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
547,59,DAERAH_ISTIMEWA_YOGYAKARTA,29-04-2020,1.0,79.0,0.0,7.0,3.0,43.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
548,60,DAERAH_ISTIMEWA_YOGYAKARTA,30-04-2020,1.0,80.0,0.0,7.0,0.0,43.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
549,61,DAERAH_ISTIMEWA_YOGYAKARTA,01-05-2020,9.0,89.0,0.0,7.0,5.0,48.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
550,62,DAERAH_ISTIMEWA_YOGYAKARTA,02-05-2020,10.0,99.0,0.0,7.0,0.0,48.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
551,63,DAERAH_ISTIMEWA_YOGYAKARTA,03-05-2020,1.0,100.0,0.0,7.0,0.0,48.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
552,64,DAERAH_ISTIMEWA_YOGYAKARTA,04-05-2020,0.0,100.0,0.0,7.0,4.0,52.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
553,65,DAERAH_ISTIMEWA_YOGYAKARTA,05-05-2020,6.0,106.0,0.0,7.0,1.0,53.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
554,66,DAERAH_ISTIMEWA_YOGYAKARTA,06-05-2020,1.0,107.0,0.0,7.0,5.0,58.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
555,67,DAERAH_ISTIMEWA_YOGYAKARTA,07-05-2020,15.0,122.0,0.0,7.0,1.0,59.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
556,68,DAERAH_ISTIMEWA_YOGYAKARTA,08-05-2020,6.0,128.0,0.0,7.0,0.0,59.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
557,69,DAERAH_ISTIMEWA_YOGYAKARTA,09-05-2020,3.0,131.0,0.0,7.0,2.0,61.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
558,70,DAERAH_ISTIMEWA_YOGYAKARTA,10-05-2020,7.0,138.0,0.0,7.0,0.0,61.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
559,71,DAERAH_ISTIMEWA_YOGYAKARTA,11-05-2020,6.0,144.0,1.0,8.0,6.0,67.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
560,72,DAERAH_ISTIMEWA_YOGYAKARTA,12-05-2020,10.0,154.0,0.0,8.0,0.0,67.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
561,73,DAERAH_ISTIMEWA_YOGYAKARTA,13-05-2020,12.0,166.0,0.0,8.0,1.0,68.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
562,74,DAERAH_ISTIMEWA_YOGYAKARTA,14-05-2020,4.0,170.0,0.0,8.0,7.0,75.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
563,75,DAERAH_ISTIMEWA_YOGYAKARTA,15-05-2020,3.0,173.0,0.0,8.0,12.0,87.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
564,76,DAERAH_ISTIMEWA_YOGYAKARTA,16-05-2020,6.0,179.0,0.0,8.0,1.0,88.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
565,77,DAERAH_ISTIMEWA_YOGYAKARTA,17-05-2020,5.0,184.0,0.0,8.0,3.0,91.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
566,78,DAERAH_ISTIMEWA_YOGYAKARTA,18-05-2020,1.0,185.0,0.0,8.0,3.0,94.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
567,79,DAERAH_ISTIMEWA_YOGYAKARTA,19-05-2020,7.0,192.0,0.0,8.0,12.0,106.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
568,80,DAERAH_ISTIMEWA_YOGYAKARTA,20-05-2020,2.0,194.0,0.0,8.0,8.0,114.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
569,81,DAERAH_ISTIMEWA_YOGYAKARTA,21-05-2020,6.0,200.0,0.0,8.0,7.0,121.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
570,82,DAERAH_ISTIMEWA_YOGYAKARTA,22-05-2020,5.0,205.0,0.0,8.0,2.0,123.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
571,83,DAERAH_ISTIMEWA_YOGYAKARTA,23-05-2020,5.0,210.0,0.0,8.0,6.0,129.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
572,84,DAERAH_ISTIMEWA_YOGYAKARTA,24-05-2020,1.0,211.0,0.0,8.0,4.0,133.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
573,85,DAERAH_ISTIMEWA_YOGYAKARTA,25-05-2020,0.0,211.0,0.0,8.0,1.0,134.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
574,86,DAERAH_ISTIMEWA_YOGYAKARTA,26-05-2020,0.0,211.0,0.0,8.0,4.0,138.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
575,87,DAERAH_ISTIMEWA_YOGYAKARTA,27-05-2020,2.0,213.0,0.0,8.0,9.0,147.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
576,88,DAERAH_ISTIMEWA_YOGYAKARTA,28-05-2020,0.0,213.0,0.0,8.0,8.0,155.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
577,89,DAERAH_ISTIMEWA_YOGYAKARTA,29-05-2020,2.0,215.0,0.0,8.0,6.0,161.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
578,90,DAERAH_ISTIMEWA_YOGYAKARTA,30-05-2020,3.0,218.0,0.0,8.0,1.0,162.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
579,91,DAERAH_ISTIMEWA_YOGYAKARTA,31-05-2020,3.0,221.0,0.0,8.0,7.0,169.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
580,92,DAERAH_ISTIMEWA_YOGYAKARTA,01-06-2020,1.0,222.0,0.0,8.0,0.0,169.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
581,93,DAERAH_ISTIMEWA_YOGYAKARTA,02-06-2020,0.0,222.0,0.0,8.0,1.0,170.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
582,94,DAERAH_ISTIMEWA_YOGYAKARTA,03-06-2020,0.0,222.0,0.0,8.0,1.0,171.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
583,95,DAERAH_ISTIMEWA_YOGYAKARTA,04-06-2020,0.0,222.0,0.0,8.0,3.0,174.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
584,96,DAERAH_ISTIMEWA_YOGYAKARTA,05-06-2020,1.0,223.0,0.0,8.0,6.0,180.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
585,97,DAERAH_ISTIMEWA_YOGYAKARTA,06-06-2020,4.0,227.0,0.0,8.0,5.0,185.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
586,98,DAERAH_ISTIMEWA_YOGYAKARTA,07-06-2020,2.0,229.0,0.0,8.0,2.0,187.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
587,99,DAERAH_ISTIMEWA_YOGYAKARTA,08-06-2020,3.0,232.0,0.0,8.0,7.0,194.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
588,100,DAERAH_ISTIMEWA_YOGYAKARTA,09-06-2020,2.0,234.0,0.0,8.0,0.0,194.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
589,101,DAERAH_ISTIMEWA_YOGYAKARTA,10-06-2020,1.0,235.0,0.0,8.0,1.0,195.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
590,102,DAERAH_ISTIMEWA_YOGYAKARTA,11-06-2020,2.0,237.0,0.0,8.0,5.0,200.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
591,103,DAERAH_ISTIMEWA_YOGYAKARTA,12-06-2020,10.0,247.0,0.0,8.0,5.0,205.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
592,104,DAERAH_ISTIMEWA_YOGYAKARTA,13-06-2020,2.0,249.0,0.0,8.0,6.0,211.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
593,105,DAERAH_ISTIMEWA_YOGYAKARTA,14-06-2020,5.0,254.0,0.0,8.0,1.0,212.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
594,106,DAERAH_ISTIMEWA_YOGYAKARTA,15-06-2020,3.0,257.0,0.0,8.0,2.0,214.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
595,107,DAERAH_ISTIMEWA_YOGYAKARTA,16-06-2020,1.0,258.0,0.0,8.0,4.0,218.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
596,108,DAERAH_ISTIMEWA_YOGYAKARTA,17-06-2020,3.0,261.0,0.0,8.0,2.0,220.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
597,109,DAERAH_ISTIMEWA_YOGYAKARTA,18-06-2020,0.0,261.0,0.0,8.0,7.0,227.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
598,110,DAERAH_ISTIMEWA_YOGYAKARTA,19-06-2020,1.0,262.0,0.0,8.0,4.0,231.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
599,111,DAERAH_ISTIMEWA_YOGYAKARTA,20-06-2020,8.0,270.0,0.0,8.0,0.0,231.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
600,112,DAERAH_ISTIMEWA_YOGYAKARTA,21-06-2020,3.0,273.0,0.0,8.0,7.0,238.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
601,113,DAERAH_ISTIMEWA_YOGYAKARTA,22-06-2020,0.0,273.0,0.0,8.0,0.0,238.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
602,114,DAERAH_ISTIMEWA_YOGYAKARTA,23-06-2020,3.0,276.0,0.0,8.0,5.0,243.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
603,115,DAERAH_ISTIMEWA_YOGYAKARTA,24-06-2020,1.0,277.0,0.0,8.0,13.0,256.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
604,116,DAERAH_ISTIMEWA_YOGYAKARTA,25-06-2020,7.0,284.0,0.0,8.0,4.0,260.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
605,117,DAERAH_ISTIMEWA_YOGYAKARTA,26-06-2020,3.0,287.0,0.0,8.0,3.0,263.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
606,118,DAERAH_ISTIMEWA_YOGYAKARTA,27-06-2020,2.0,289.0,0.0,8.0,1.0,264.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
607,119,DAERAH_ISTIMEWA_YOGYAKARTA,28-06-2020,2.0,291.0,0.0,8.0,1.0,265.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
608,120,DAERAH_ISTIMEWA_YOGYAKARTA,29-06-2020,0.0,291.0,0.0,8.0,1.0,266.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
609,121,DAERAH_ISTIMEWA_YOGYAKARTA,30-06-2020,7.0,298.0,0.0,8.0,1.0,267.0,3.868.600,3.133,-7.5412887,-8.4159039,110.83868970000002,109.901789,Yogyakarta,-7.801194500000001,110.36491699999999
610,0,DKI_JAKARTA,01-03-2020,3.0,3.0,0.0,0.0,0.0,0.0,10.504.100,664.0,-4.9993635,-6.3744575,106.973975,106.3146732,Jakarta,-6.1753942,106.827183
611,1,DKI_JAKARTA,02-03-2020,2.0,5.0,0.0,0.0,0.0,0.0,10.504.100,664.0,-4.9993635,-6.3744575,106.973975,106.3146732,Jakarta,-6.1753942,106.827183
612,2,DKI_JAKARTA,03-03-2020,2.0,7.0,0.0,0.0,0.0,0.0,10.504.100,664.0,-4.9993635,-6.3744575,106.973975,106.3146732,Jakarta,-6.1753942,106.827183
613,3,DKI_JAKARTA,04-03-2020,2.0,9.0,0.0,0.0,0.0,0.0,10.504.100,664.0,-4.9993635,-6.3744575,106.973975,106.3146732,Jakarta,-6.1753942,106.827183
614,4,DKI_JAKARTA,05-03-2020,0.0,9.0,1.0,1.0,0.0,0.0,10.504.100,664.0,-4.9993635,-6.3744575,106.973975,106.3146732,Jakarta,-6.1753942,106.827183
615,5,DKI_JAKARTA,06-03-2020,0.0,9.0,0.0,1.0,0.0,0.0,10.504.100,664.0,-4.9993635,-6.3744575,106.973975,106.3146732,Jakarta,-6.1753942,106.827183
616,6,DKI_JAKARTA,07-03-2020,0.0,9.0,2.0,3.0,0.0,0.0,10.504.100,664.0,-4.9993635,-6.3744575,106.973975,106.3146732,Jakarta,-6.1753942,106.827183
617,7,DKI_JAKARTA,08-03-2020,0.0,9.0,0.0,3.0,0.0,0.0,10.504.100,664.0,-4.9993635,-6.3744575,106.973975,106.3146732,Jakarta,-6.1753942,106.827183
618,8,DKI_JAKARTA,09-03-2020,0.0,9.0,1.0,4.0,0.0,0.0,10.504.100,664.0,-4.9993635,-6.3744575,106.973975,106.3146732,Jakarta,-6.1753942,106.827183
619,9,DKI_JAKARTA,10-03-2020,0.0,9.0,0.0,4.0,0.0,0.0,10.504.100,664.0,-4.9993635,-6.3744575,106.973975,106.3146732,Jakarta,-6.1753942,106.827183
620,10,DKI_JAKARTA,11-03-2020,0.0,9.0,0.0,4.0,0.0,0.0,10.504.100,664.0,-4.9993635,-6.3744575,106.973975,106.3146732,Jakarta,-6.1753942,106.827183
621,11,DKI_JAKARTA,12-03-2020,0.0,9.0,1.0,5.0,4.0,4.0,10.504.100,664.0,-4.9993635,-6.3744575,106.973975,106.3146732,Jakarta,-6.1753942,106.827183
622,12,DKI_JAKARTA,13-03-2020,0.0,9.0,1.0,6.0,3.0,7.0,10.504.100,664.0,-4.9993635,-6.3744575,106.973975,106.3146732,Jakarta,-6.1753942,106.827183
623,13,DKI_JAKARTA,14-03-2020,1.0,10.0,1.0,7.0,1.0,8.0,10.504.100,664.0,-4.9993635,-6.3744575,106.973975,106.3146732,Jakarta,-6.1753942,106.827183
